id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen
AS14.32,2014-04-09,0.0165977961432507,6.365499999999999,17.062,4.2875,8.068999999999999,,85.631,0.0,0.0,7.0,15.1549999713898
AS14.32,2014-04-10,0.0511494252873563,13.098500000000001,24.679499999999997,4.32,8.176,338.005,,0.5,1.0,8.5,17.8610000610352
AS14.32,2014-04-11,0.1083333333333335,14.544,29.215,2.8954999999999997,7.701500000000001,,114.41799999999999,1.0,1.0,8.0,29.0219999551773
AS14.32,2014-04-12,0.004166666666666665,10.915000000000001,32.384,5.034000000000001,8.211,92.404,,1.0,1.0,9.0,17.450000047683698
AS14.32,2014-04-13,0.017097701149425264,4.779999999999999,21.8235,3.024,9.7345,17.8275,32.605,-2.0,1.0,8.0,17.652999877929698
AS14.32,2014-04-14,0.0681366047745358,14.933,16.121,3.88,11.083,,32.21,0.5,0.5,7.5,21.300999879837
AS14.32,2014-04-15,0.08910460736018563,5.1965,23.621,4.824,17.868,,,0.0,0.5,8.0,28.001000165939303
AS14.32,2014-04-16,0.10386904761904785,5.066,21.541,5.301,9.184,363.157,51.88399999999999,1.0,1.0,8.5,32.8769998550415
AS14.32,2014-04-17,0.0,14.440000000000001,19.1355,5.1545000000000005,8.5975,,20.238500000000002,0.5,0.5,8.5,15.04700005054475
AS14.32,2014-04-18,0.0907738095238095,14.944,55.673,5.215,34.304,37.507999999999996,50.167500000000004,-1.0,1.0,7.0,16.3230001926422
AS14.32,2014-04-19,0.0,14.965,21.188000000000002,2.888,,186.998,,,,,16.2484999895096
AS14.32,2014-04-20,0.0,17.438,62.6415,5.7139999999999995,6.122000000000001,,,,,,59.2450001239777
AS14.32,2014-04-21,0.0,14.847999999999999,20.200499999999998,4.106,8.027000000000001,,,-2.0,0.0,7.0,24.335000038147
AS14.32,2014-04-22,0.0564393939393939,16.492,28.147,6.121,,595.034,30.0675,,,,22.721000194549603
AS14.32,2014-04-23,0.012787356321839066,14.81,23.3185,5.5625,16.727,53.1365,44.785,0.0,0.0,7.0,29.550500154495204
AS14.32,2014-04-24,0.0,21.780499999999996,22.3695,4.053,7.532500000000001,56.17,24.266,0.0,0.5,8.0,46.8599998950958
AS14.32,2014-04-25,0.02916666666666665,11.886,37.402,5.321000000000001,15.002,25.073,66.425,0.0,1.0,8.0,21.455000162124602
AS14.32,2014-04-26,0.0795977011494251,,24.558,5.0615000000000006,,,,,,,30.1960000991821
AS14.32,2014-04-27,0.0,12.800999999999998,14.053,5.053,8.3555,164.862,,-0.5,0.0,7.0,20.3799999952316
AS14.32,2014-04-28,0.0,14.256999999999998,36.226,5.026,8.1965,,35.2115,0.5,0.0,7.5,32.64750015735625
AS14.32,2014-04-29,0.0087719298245614,4.331,17.512500000000003,4.521,13.350999999999999,,,1.0,1.0,8.0,19.87599992752075
AS14.32,2014-04-30,0.0,5.321000000000001,42.636,7.4045000000000005,10.6445,,51.745000000000005,0.0,1.0,7.0,20.79399991035465
AS14.32,2014-05-01,0.166666666666667,5.5975,21.999000000000002,4.059,8.058,,,-1.0,0.0,7.0,20.90500009059905
AS14.32,2014-05-02,0.0382497826716894,4.3895,19.7945,4.569,7.047999999999999,,44.97749999999999,0.0,0.0,7.0,19.68499994277955
AS14.32,2014-05-03,0.0,7.195,26.164,3.385,8.0555,,,-1.0,0.5,7.5,39.9289999008179
AS14.32,2014-05-04,0.004310344827586205,4.859999999999999,38.345,3.0385,10.072000000000001,64.1165,,1.0,1.0,9.0,75.1449999809265
AS14.32,2014-05-05,0.0,5.4635,23.624499999999998,5.059,7.548500000000001,341.93300000000005,,-0.5,0.0,7.0,15.3819999694824
AS14.32,2014-05-06,0.139798850574713,3.199,21.179000000000002,7.051,13.072000000000001,,,,,,19.033999919891397
AS14.32,2014-05-07,0.008265027322404368,9.599,21.442999999999998,4.4510000000000005,6.047000000000001,1.0070000000000001,38.801,-1.0,0.0,6.0,17.95100009441375
AS14.32,2014-05-08,0.05903954802259885,6.0634999999999994,25.862000000000002,4.025,9.056000000000001,,,-1.0,0.0,6.0,18.6349999904633
AS14.32,2014-05-09,0.0,6.6885,15.8285,4.104,6.016,,17.243000000000002,-0.5,1.0,8.0,19.03600001335145
AS14.32,2014-05-10,0.0219977642925583,4.641,21.093000000000004,4.263,7.187,107.752,36.646,-0.5,0.5,7.0,32.2670001983643
AS14.32,2014-05-11,0.0,6.021,18.1845,4.042,14.9465,,,-2.0,0.0,7.0,20.8259999752045
AS14.32,2014-05-12,0.0,,43.653999999999996,9.643,6.102,,,-1.0,0.0,7.0,25.5629999637604
AS14.32,2014-05-13,0.01785714285714285,3.0069999999999997,51.248999999999995,5.178,,,,,,,17.077999830246
AS14.32,2014-05-14,0.0357142857142857,15.405000000000001,187.80450000000002,23.148000000000003,,,,,,,82.0799999237061
AS14.33,2014-02-17,,,,,,,,,,,
AS14.33,2014-02-18,,,,,,,,,,,
AS14.33,2014-02-19,,,,,,,,,,,
AS14.33,2014-02-20,,,,,,,,,,,
AS14.33,2014-02-21,,,,,,,,,,,
AS14.33,2014-02-22,,,,,,,,,,,
AS14.33,2014-02-23,,,,,,,,,,,
AS14.33,2014-02-24,,,,,,,,,,,
AS14.33,2014-02-25,,,,,,,,,,,
AS14.33,2014-02-26,,,,,,,,,,,
AS14.33,2014-02-27,,,,,,,,,,,
AS14.33,2014-02-28,,,,,,,,,,,
AS14.33,2014-03-01,,,,,,,,,,,
AS14.33,2014-03-02,,,,,,,,,,,
AS14.33,2014-03-03,,,,,,,,,,,
AS14.33,2014-03-04,,,,,,,,,,,
AS14.33,2014-03-05,,,,,,,,,,,
AS14.33,2014-03-06,,,,,,,,,,,
AS14.33,2014-03-07,,,,,,,,,,,
AS14.33,2014-03-08,,,,,,,,,,,
AS14.33,2014-03-09,,,,,,,,,,,
AS14.33,2014-03-10,,,,,,,,,,,
AS14.33,2014-03-11,,,,,,,,,,,
AS14.33,2014-03-12,,,,,,,,,,,
AS14.33,2014-03-13,,,,,,,,,,,
AS14.33,2014-03-14,,,,,,,,,,,
AS14.33,2014-03-15,,,,,,,,,,,
AS14.33,2014-03-16,,,,,,,,,,,
AS14.33,2014-03-17,,,,,,,,,,,
AS14.33,2014-03-18,,,,,,,,,,,
AS14.33,2014-03-19,,,,,,,,,,,
AS14.33,2014-03-20,,,,,,,,,,,
AS14.33,2014-03-21,,,,,,,,,,,
AS14.33,2014-03-22,,,,,,,,,,,
AS14.33,2014-03-23,,,,,,,,,,,
AS14.33,2014-03-24,,,,,,,,,,,
AS14.33,2014-03-25,,,,,,,,,,,
AS14.33,2014-03-26,,,,,,,,,,,
AS14.33,2014-03-27,,,,,,,,,,,
AS14.33,2014-03-28,,,,,,,,,,,
AS14.33,2014-03-29,,,,,,,,,,,
AS14.33,2014-03-30,,,,,,,,,,,
AS14.33,2014-03-31,,,,,,,,,,,
AS14.33,2014-04-01,,,,,,,,,,,
AS14.33,2014-04-02,,,,,,,,,,,
AS14.33,2014-04-03,,,,,,,,,,,
AS14.33,2014-04-04,,,,,,,,,,,
AS14.33,2014-04-05,,,,,,,,,,,
AS14.33,2014-04-06,,,,,,,,,,,
AS14.33,2014-04-07,,,,,,,,,,,
AS14.33,2014-04-08,,,,,,,,,,,
AS14.33,2014-04-09,,,,,,,,,,,
AS14.33,2014-04-10,,,,,,,,,,,
AS14.33,2014-04-11,,,,,,,,,,,
AS14.33,2014-04-12,,,,,,,,,,,
AS14.33,2014-04-13,,,,,,,,,,,
AS14.33,2014-04-14,,,,,,,,,,,
AS14.33,2014-04-15,,,,,,,,,,,
AS14.33,2014-04-16,0.0254237288135593,3.7184999999999997,14.05,56.241,16.058,53.36600000000001,,1.0,1.0,7.0,14.3144999742508
AS14.33,2014-04-17,0.021505376344086002,4.7645,24.163,95.684,33.272,35.148,,-1.0,1.0,7.0,36.0199999809265
AS14.33,2014-04-18,0.00858511422254974,4.01,30.162000000000003,204.33900000000003,17.677500000000002,65.306,,-1.0,1.0,7.0,48.23500001430515
AS14.33,2014-04-19,0.07083333333333335,5.035,9.099,138.889,15.054,25.339000000000002,,-1.0,1.0,7.0,35.2469999790192
AS14.33,2014-04-20,0.0168067226890756,2.2695,18.851,25.098000000000003,12.145,31.764000000000003,,0.0,1.0,7.0,122.879999995232
AS14.33,2014-04-21,0.029271708683473348,3.0060000000000002,62.2075,25.244,9.563,58.688500000000005,3.0189999999999997,0.0,1.0,7.0,90.7689998149872
AS14.33,2014-04-22,0.0495867768595041,4.0169999999999995,15.7375,77.27600000000001,15.102,39.1805,52.43600000000001,-1.0,-1.0,5.0,49.776499986648545
AS14.33,2014-04-23,0.0,4.037000000000001,14.75,114.667,11.059000000000001,43.66,,1.0,0.0,5.0,90.6734999418259
AS14.33,2014-04-24,0.049999999999999996,4.2295,21.2315,44.178999999999995,13.1495,58.7195,19.304000000000002,0.0,1.0,7.0,39.4609999656677
AS14.33,2014-04-25,0.0708333333333333,4.0165,10.953,132.235,10.04,25.121,36.169000000000004,1.0,1.0,8.0,15.215000033378601
AS14.33,2014-04-26,0.41093873446814655,4.777,11.025,45.203,11.171,33.409,,1.0,1.0,8.0,30.707999944686897
AS14.33,2014-04-27,0.025,4.0135,44.91799999999999,91.572,12.140999999999998,61.312,,-1.0,0.0,6.0,68.51699995994571
AS14.33,2014-04-28,0.0423728813559322,5.0169999999999995,36.101,132.935,12.058,39.132,,-1.0,1.0,6.5,54.83249998092654
AS14.33,2014-04-29,0.05063381284717275,4.0135,20.089000000000002,23.122,20.14,51.085499999999996,14.232000000000001,0.0,0.0,6.0,42.3399999141693
AS14.33,2014-04-30,0.0,3.021,17.829,101.205,11.065999999999999,54.413999999999994,35.236999999999995,-1.0,1.0,7.0,103.414000034332
AS14.33,2014-05-01,0.069046516244293,4.772,26.103,53.7685,8.027000000000001,37.753,9.141,-1.0,0.5,7.0,39.41550004482271
AS14.33,2014-05-02,0.3458333333333335,4.0569999999999995,,,14.62,,,,,,14.4030001163483
AS14.33,2014-05-03,0.23312518584597097,5.016,10.238,2.01,9.210999999999999,10.033999999999999,,,,,12.9500000476837
AS14.33,2014-05-04,0.3497863247863245,4.7765,39.7375,15.049000000000001,9.197000000000001,25.099,3.0639999999999996,0.0,1.0,8.0,11.9179999828339
AS14.33,2014-05-05,0.004166666666666665,4.039,21.587,20.156,9.536,63.2,74.654,-2.0,1.0,7.5,60.66649997234345
AS14.33,2014-05-06,0.02962723550958845,3.037,48.82,30.104,,46.229,29.8375,,,,29.6725000143051
AS14.33,2014-05-07,0.0,3.9530000000000003,7.082999999999999,42.7095,10.120000000000001,67.25,2.1630000000000003,0.0,-0.5,5.0,63.977999925613396
AS14.33,2014-05-08,0.05,4.1160000000000005,39.772499999999994,44.57600000000001,12.555500000000002,79.975,37.3315,-1.0,0.0,7.0,35.6360000371933
AS14.33,2014-05-09,0.004166666666666665,4.022,47.13,30.119,11.075999999999999,101.32400000000001,0.08,0.0,0.0,5.0,108.1610001325605
AS14.33,2014-05-10,0.0,4.016,6.109,53.236000000000004,13.039000000000001,23.066499999999998,39.492,-1.0,1.0,7.0,30.5099999904633
AS14.33,2014-05-11,0.0,2.238,14.620000000000001,6.029,10.370999999999999,35.3685,4.027,0.0,0.0,6.0,44.74600005149839
AS14.33,2014-05-12,0.0,3.0380000000000003,31.148000000000003,60.2995,10.595500000000001,50.7205,,-0.5,0.5,6.0,51.078499913215644
AS14.33,2014-05-13,0.0588235294117647,5.035,35.597,39.385999999999996,12.109000000000002,31.09,3.0675,0.5,0.0,5.0,43.1599998474121
AS14.33,2014-05-14,0.0,3.6404999999999994,22.63,149.777,9.122,106.45,,0.0,0.0,6.5,20.3949999809265
AS14.33,2014-05-15,0.0666666666666667,4.1105,26.112,30.159000000000002,10.643,33.302,14.7665,0.0,0.5,6.0,23.0880000591278
AS14.33,2014-05-16,0.0,4.016,22.085,19.3635,12.5015,15.08,,0.0,1.0,7.0,14.15550005435945
AS14.33,2014-05-17,0.0,4.013999999999999,23.098000000000003,25.078000000000003,8.67,57.719500000000004,,0.0,0.0,5.5,58.9224998950958
AS14.33,2014-05-18,0.012606837606837624,3.017,34.921,12.558,12.062999999999999,50.443000000000005,,0.0,0.0,6.0,102.7749999761585
AS14.33,2014-05-19,0.0,2.8289999999999997,5.015,97.535,12.744,70.2995,,0.0,0.0,6.0,47.3039999008179
AS14.33,2014-05-20,0.0,3.08,28.67,60.34,11.6535,32.628,,-0.5,0.5,6.5,58.278000116348295
AS14.33,2014-05-21,0.0,3.0410000000000004,10.531,63.287,11.534500000000001,44.4545,,-0.5,0.0,6.5,99.62049984931966
AS14.33,2014-05-22,0.0,4.0705,29.3555,15.193,10.084,23.085,,0.5,0.5,5.5,41.170000076293945
AS14.33,2014-05-23,0.0,2.959,24.1455,181.2395,11.197000000000001,67.303,,-1.0,0.0,5.5,30.008499979972846
AS14.33,2014-05-24,0.0,3.138,31.6685,81.904,8.536999999999999,40.374,,-1.0,0.5,7.0,54.8810000419617
AS14.33,2014-05-25,0.0202020202020202,4.378,14.044,84.679,9.0545,25.211,,-1.0,0.0,6.5,33.37950003147125
AS14.33,2014-05-26,0.025,3.8655,15.0655,36.3305,11.064499999999999,46.193000000000005,,0.0,0.0,6.0,38.5869998931885
AS14.33,2014-05-27,0.0,2.374,29.961,62.347,12.082,20.0785,,-1.0,1.0,6.0,55.0679998397827
AS14.33,2014-05-28,0.004201680672268905,3.0970000000000004,21.488,24.1605,12.450999999999999,32.210499999999996,,1.0,1.0,9.0,25.9045000076294
AS14.33,2014-05-29,0.0,3.0385,18.092,68.369,8.078,122.691,0.9390000000000001,-1.0,1.0,7.0,10.919499993324301
AS14.33,2014-05-30,0.0357142857142857,4.4185,31.3705,8.026,10.121,27.595,30.18,-1.0,-1.0,6.0,32.695499897003145
AS14.33,2014-05-31,,,,,,,,-2.0,1.0,7.0,
